# t x1 y1 z1 x2 y2 z2 x3 y3 z3 vx1 vy1 vz1 vx2 vy2 vz2 vx3 vy3 vz3 E_kin E_pot E_tot Lx Ly Lz
0.04800 7.56148e-14 7.80726e-14 0.00000e+00 1.00000e+00 4.80000e-02 0.00000e+00 -4.80000e-02 1.00000e+00 0.00000e+00 3.12322e-12 3.27674e-12 0.00000e+00 -4.35848e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.30421e-12 0.00000e+00 1.00000e+00 -1.80473e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.04900 7.87696e-14 8.13842e-14 0.00000e+00 1.00000e+00 4.90000e-02 0.00000e+00 -4.90000e-02 1.00000e+00 0.00000e+00 3.18651e-12 3.34647e-12 0.00000e+00 -4.44964e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.39309e-12 0.00000e+00 1.00000e+00 -1.80464e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.05000 8.19878e-14 8.47656e-14 0.00000e+00 1.00000e+00 5.00000e-02 0.00000e+00 -5.00000e-02 1.00000e+00 0.00000e+00 3.24971e-12 3.41626e-12 0.00000e+00 -4.54082e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.48193e-12 0.00000e+00 1.00000e+00 -1.80455e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.05100 8.52690e-14 8.82168e-14 0.00000e+00 1.00000e+00 5.10000e-02 0.00000e+00 -5.10000e-02 1.00000e+00 0.00000e+00 3.31284e-12 3.48611e-12 0.00000e+00 -4.63200e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.57074e-12 0.00000e+00 1.00000e+00 -1.80446e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.05200 8.86134e-14 9.17378e-14 0.00000e+00 1.00000e+00 5.20000e-02 0.00000e+00 -5.20000e-02 1.00000e+00 0.00000e+00 3.37590e-12 3.55601e-12 0.00000e+00 -4.72319e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.65951e-12 0.00000e+00 1.00000e+00 -1.80437e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.05300 9.20208e-14 9.53288e-14 0.00000e+00 1.00000e+00 5.30000e-02 0.00000e+00 -5.30000e-02 1.00000e+00 0.00000e+00 3.43888e-12 3.62596e-12 0.00000e+00 -4.81439e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.74825e-12 0.00000e+00 1.00000e+00 -1.80427e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.05400 9.54911e-14 9.89898e-14 0.00000e+00 1.00000e+00 5.40000e-02 0.00000e+00 -5.40000e-02 1.00000e+00 0.00000e+00 3.50178e-12 3.69598e-12 0.00000e+00 -4.90560e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.83694e-12 0.00000e+00 1.00000e+00 -1.80418e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.05500 9.90243e-14 1.02721e-13 0.00000e+00 1.00000e+00 5.50000e-02 0.00000e+00 -5.50000e-02 1.00000e+00 0.00000e+00 3.56461e-12 3.76605e-12 0.00000e+00 -4.99682e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.92560e-12 0.00000e+00 1.00000e+00 -1.80408e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.05600 1.02620e-13 1.06522e-13 0.00000e+00 1.00000e+00 5.60000e-02 0.00000e+00 -5.60000e-02 1.00000e+00 0.00000e+00 3.62735e-12 3.83617e-12 0.00000e+00 -5.08805e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -5.01422e-12 0.00000e+00 1.00000e+00 -1.80398e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.05700 1.06279e-13 1.10393e-13 0.00000e+00 1.00000e+00 5.70000e-02 0.00000e+00 -5.70000e-02 1.00000e+00 0.00000e+00 3.69003e-12 3.90635e-12 0.00000e+00 -5.17929e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -5.10281e-12 0.00000e+00 1.00000e+00 -1.80388e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
